"Year","Period.Desc.","Trade.Flow","Reporter","Commodity.Code","Netweight..kg."
2016,"June 2016","Imports","Kazakhstan",402,1011029
2016,"November 2016","Imports","Kazakhstan",402,1010956
2016,"January 2016","Imports","EU-28",402,6
2016,"March 2016","Imports","Armenia",402,93652
2016,"December 2016","Imports","Armenia",402,57418
2016,"May 2016","Imports","Armenia",402,41607
2016,"October 2016","Imports","Armenia",402,37658
2016,"September 2016","Imports","Armenia",402,56222
2016,"June 2016","Imports","Armenia",402,50277
2016,"August 2016","Imports","United States of America",402,1503
2016,"March 2016","Imports","United States of America",402,7398
2016,"January 2016","Imports","United States of America",402,28825
2016,"July 2016","Imports","Armenia",402,26720
2016,"June 2016","Imports","United States of America",402,1997
2016,"February 2016","Imports","Armenia",402,24899
2016,"January 2016","Imports","Armenia",402,15134
2016,"April 2016","Imports","Israel",402,NA
2016,"November 2016","Imports","Armenia",402,67723
2016,"March 2016","Imports","Israel",402,NA
2016,"May 2016","Imports","United States of America",402,13632
2016,"August 2016","Imports","Armenia",402,21050
2016,"December 2016","Imports","Israel",402,NA
2016,"April 2016","Imports","Armenia",402,43625
2016,"August 2016","Imports","Israel",402,NA
2016,"September 2016","Imports","United States of America",402,4078
2016,"April 2016","Imports","Belarus",402,151008
2016,"January 2016","Imports","Belarus",402,83179
2016,"February 2016","Imports","Belarus",402,97708
2016,"May 2016","Imports","Kyrgyzstan",402,29214
2016,"July 2016","Exports","Belarus",402,17812366
2016,"December 2016","Exports","Belarus",402,16749404
2016,"March 2016","Imports","Belarus",402,61461
2016,"September 2016","Imports","Belarus",402,65490
2016,"September 2016","Exports","Belarus",402,16788318
2016,"October 2016","Exports","Kyrgyzstan",402,40000
2016,"September 2016","Exports","Kyrgyzstan",402,19000
2016,"July 2016","Imports","Belarus",402,134887
2016,"June 2016","Imports","Belarus",402,183816
2016,"August 2016","Imports","Belarus",402,163382
2016,"March 2016","Imports","Kyrgyzstan",402,35032
2016,"May 2016","Imports","Belarus",402,140357
2016,"June 2016","Exports","Belarus",402,22510735
2016,"June 2016","Exports","Kyrgyzstan",402,114000
2016,"November 2016","Exports","Belarus",402,12585951
2016,"October 2016","Exports","Belarus",402,14302378
2016,"November 2016","Imports","Belarus",402,88360
2016,"December 2016","Imports","Belarus",402,90011
2016,"April 2016","Imports","Kyrgyzstan",402,49903
2016,"May 2016","Exports","South Africa",402,40
2017,"February 2017","Imports","China, Hong Kong SAR",402,300
2017,"August 2017","Exports","Colombia",402,500000
2017,"July 2017","Exports","Colombia",402,1000000
2017,"August 2017","Exports","Egypt",402,60
2017,"December 2017","Imports","Peru",402,22760
2017,"December 2017","Exports","Egypt",402,19000
2017,"November 2017","Imports","EU-28",402,13
2017,"April 2017","Imports","EU-28",402,1871
2017,"June 2017","Imports","EU-28",402,3
2017,"February 2017","Exports","Switzerland",402,450600
2017,"November 2017","Exports","Ireland",402,0
2017,"November 2017","Exports","EU-28",402,3
2017,"November 2017","Exports","New Zealand",402,1442694
2017,"August 2017","Imports","EU-28",402,11095
2017,"June 2017","Exports","EU-28",402,3
2017,"July 2017","Exports","New Zealand",402,108802
2017,"February 2017","Exports","New Zealand",402,322351
2017,"January 2017","Exports","New Zealand",402,547128
2017,"June 2017","Exports","Switzerland",402,622900
2017,"December 2017","Exports","New Zealand",402,437875
2017,"October 2017","Exports","Switzerland",402,113450
2017,"March 2017","Exports","New Zealand",402,282881
2017,"September 2017","Imports","EU-28",402,19
2017,"March 2017","Exports","Switzerland",402,162600
2017,"September 2017","Exports","Switzerland",402,75600
2017,"July 2017","Exports","Switzerland",402,389600
2017,"May 2017","Exports","New Zealand",402,2384144
2017,"April 2017","Imports","Serbia",402,15000
2017,"May 2017","Imports","France",402,93
2017,"July 2017","Exports","France",402,1
2017,"November 2017","Imports","France",402,14
2017,"April 2017","Exports","Serbia",402,30000
